Area_Axon,Centroid_X,Centroid_Y,Perimeter_Axon,AxonDiameter_MinFeret,AxonDiameter_Circle,AxonDiameter_ShapeAdjustedEllipse
0.58,22.3,-50.3,3.87,0.5,0.859566,0.404398
0.77,21.3,-51,3.48,0.72,0.9904,0.665638
0.1,22.8,-52.8,1.24,0.25,0.356915,0.245537
0.96,22.4,-53.6,4.53,0.84,1.105862,0.586836
0.44,21.6,-53.7,2.66,0.53,0.748672,0.493194
0.96,17.3,-55,3.75,1.05,1.105862,0.798297
0.86,21.2,-56.8,3.86,0.76,1.046681,0.647215
0.54,16,-57,2.86,0.71,0.829396,0.578126
0.81,18.5,-57.7,3.52,0.81,1.015799,0.701088
0.82,19.7,-58,3.94,0.73,1.02205,0.59048
1.05,20.8,-58.5,3.91,1.12,1.156538,0.840479
0.79,18.5,-58.9,3.48,0.84,1.00318,0.690926
0.99,20,-59.5,3.9,0.98,1.123008,0.771741
0.41,21.9,-59.2,2.63,0.55,0.722698,0.456841
0.98,18.1,-60.5,3.96,0.86,1.117322,0.739115
0.99,16.9,-60.2,4.2,1.04,1.123008,0.679142
1.07,19.4,-61,3.84,1.09,1.1675,0.908082
0.74,23,-59.2,4.09,0.6,0.970915,0.496608
0.96,23.5,-60,3.82,1.02,1.105862,0.768015
1.17,21.6,-62.8,4.07,0.99,1.220838,0.916762
0.1,16.7,-59.5,1.21,0.27,0.356915,0.258222
1.36,11.5,-54.1,4.41,1.32,1.316239,0.97654
1.51,10.9,-55.5,4.68,1.34,1.386927,1.012168
0.51,10,-54.3,2.63,0.7,0.806028,0.641664
0.51,12.7,-54.8,2.73,0.69,0.806028,0.583485
0.26,13.1,-54.3,1.87,0.52,0.575509,0.464256
0.15,12.5,-54,1.48,0.36,0.43713,0.316975
0.23,13.3,-53.8,1.8,0.46,0.541289,0.409254
0.35,13.7,-53.3,2.23,0.57,0.667727,0.499421
0.63,15.2,-53.1,3.13,0.8,0.89585,0.608579
1.12,12.7,-53,3.96,1.02,1.194467,0.909597
0.33,15.3,-52.3,2.36,0.52,0.648369,0.409768
1.12,12.2,-51.5,4.27,1.02,1.194467,0.778126
0.77,11.3,-51,3.23,0.88,0.9904,0.789543
0.41,15.8,-50.2,2.53,0.59,0.722698,0.489213
0.79,17.1,-49.3,3.69,0.73,1.00318,0.62293
0.28,15.4,-47,2.31,0.46,0.597234,0.343577
1.32,14.5,-47.6,4.27,1.15,1.296738,1.005375
1.38,13.4,-48.3,4.3,1.28,1.325882,1.07574
0.99,14.2,-46.6,4.01,0.89,1.123008,0.733052
0.35,13.4,-46.1,2.45,0.5,0.667727,0.416465
0.73,12.7,-46.3,3.29,0.88,0.964332,0.687102
0.13,11.5,-46.2,1.45,0.31,0.406946,0.26704
0.63,10.9,-47,3.15,0.68,0.89585,0.60134
1.09,11.9,-47.3,3.89,1.02,1.178361,0.907409
0.46,11.1,-48,2.62,0.65,0.765498,0.541857
0.84,12.2,-48.5,3.7,0.94,1.034439,0.673261
0.81,12.4,-49.7,3.35,0.93,1.015799,0.784366
0.31,11.5,-48.9,2.08,0.56,0.628414,0.480735
0.89,10.7,-49.6,3.6,0.94,1.064781,0.773721
1.37,9.8,-50.6,4.33,1.11,1.321069,1.037628
0.39,11.9,-24.7,2.41,0.55,0.704851,0.50002
0.88,12.1,-25.9,3.72,1.01,1.058782,0.71167
0.35,7.3,-26,2.52,0.46,0.667727,0.398388
0.54,6.5,-27,2.78,0.72,0.829396,0.614864
1.77,11.7,-27.4,5.67,1.41,1.501592,0.89467
0.8,11.5,-28.5,3.53,0.9,1.009509,0.684676
0.96,12.6,-28.9,3.64,1.02,1.105862,0.858372
1.17,12.6,-30.7,4.11,0.97,1.220838,0.895717
0.88,14,-31.6,3.69,0.82,1.058782,0.722652
0.39,10.5,-28.7,2.32,0.63,0.704851,0.547269
0.36,10.5,-27.5,2.48,0.52,0.677199,0.423686
0.76,5.8,-29,3.3,0.81,0.983948,0.728344
0.12,4.9,-29.2,1.38,0.27,0.390981,0.260998
0.36,8.4,-29,2.23,0.57,0.677199,0.52516
0.55,7.2,-29.7,2.79,0.64,0.837041,0.62894
0.15,6.1,-29.8,1.5,0.34,0.43713,0.308039
0.13,5.6,-30.1,1.38,0.32,0.406946,0.294111
0.35,9.6,-28.9,2.39,0.5,0.667727,0.434223
0.06,9,-29.3,0.98,0.23,0.276465,0.183456
0.21,11.5,-29.4,2.02,0.33,0.517219,0.293495
0.16,12.1,-29.7,1.67,0.3,0.451466,0.278148
0.58,8.2,-29.9,2.87,0.7,0.859566,0.64315
0.25,7.9,-30.4,2.03,0.45,0.564333,0.363929
0.48,8.7,-30.7,2.7,0.66,0.781962,0.543645
0.45,7.6,-30.8,2.73,0.57,0.757132,0.486084
0.77,6.9,-31.8,3.24,0.82,0.9904,0.782286
0.5,4.1,-31,2.85,0.56,0.798087,0.521003
0.82,3.6,-32,3.28,0.97,1.02205,0.861165
0.6,3.6,-33,2.83,0.85,0.87426,0.713872
1.64,6.6,-33.2,4.8,1.35,1.445397,1.095895
0.09,7.7,-32.8,1.12,0.28,0.3386,0.259796
0.15,7.7,-33.2,1.46,0.36,0.43713,0.327093
1.07,9.1,-33,4.1,0.82,1.1675,0.785419
0.43,8.4,-33.7,2.59,0.51,0.740115,0.501346
1.08,7.5,-34.2,3.88,1.06,1.172943,0.898388
0.31,3.4,-33.9,2.12,0.49,0.628414,0.45907
0.19,3.2,-34.6,1.66,0.4,0.491974,0.359387
0.59,3.1,-35.2,3.11,0.62,0.866944,0.561439
0.61,4.4,-35.1,3.06,0.8,0.881516,0.606383
0.88,6.1,-34.7,3.49,0.94,1.058782,0.818655
0.71,5.5,-35.5,3.14,0.84,0.95103,0.732118
0.19,4.6,-35.7,1.77,0.33,0.491974,0.317268
0.88,8.1,-35.6,3.49,0.94,1.058782,0.818655
1.18,6.9,-35.7,4.15,1.21,1.226044,0.888577
0.7,3.3,-35.9,3.11,0.86,0.944309,0.731883
0.9,13.5,-34.5,3.68,0.89,1.070746,0.751293
0.59,14.2,-33.8,3.16,0.63,0.866944,0.54647
0.31,15.5,-33.5,2.12,0.55,0.628414,0.45907
1.15,16.5,-33.6,4.46,0.81,1.210359,0.749351
0.26,16,-34,1.99,0.44,0.575509,0.399111
0.56,14.4,-35.4,2.94,0.74,0.844616,0.577916
0.91,13.8,-35.9,3.81,0.84,1.076678,0.714256
0.57,12.7,-36.5,2.8,0.76,0.852124,0.664644
0.06,12.9,-36,0.97,0.23,0.276465,0.186926
0.15,13.3,-36.2,1.55,0.32,0.43713,0.289278
0.6,14.6,-36.6,3.09,0.73,0.87426,0.581313
0.16,13.9,-36.8,1.66,0.32,0.451466,0.280844
0.39,13.4,-37,2.28,0.61,0.704851,0.576996
0.69,14.6,-37.4,3.07,0.76,0.93754,0.738492
1.28,15.7,-36.3,4.74,0.9,1.276939,0.78134
0.38,16.9,-36.7,2.29,0.63,0.695756,0.540254
0.5,16.3,-37.1,2.65,0.66,0.798087,0.605452
0.26,15.5,-37,2.02,0.44,0.575509,0.387784
0.18,11.9,-37.2,1.62,0.38,0.478852,0.347756
0.14,12.3,-37.3,1.42,0.36,0.422308,0.311054
0.64,12.1,-38.1,3.29,0.62,0.902932,0.569474
0.92,10.6,-39.1,3.67,0.91,1.082578,0.781984
0.61,16.4,-39.4,3.35,0.56,0.881516,0.52028
1.09,16.2,-40.4,4.4,0.88,1.178361,0.714375
0.8,18,-40.2,3.84,0.69,1.009509,0.594926
0.28,19,-40.4,1.94,0.53,0.597234,0.482233
1.29,16.5,-41.4,4.63,0.92,1.281917,0.820375
1.25,16.1,-42.5,4.49,0.86,1.261886,0.828838
0.92,16.5,-45.3,3.9,0.94,1.082578,0.695898
0.81,7.9,-49.3,3.97,0.6,1.015799,0.575313
1.2,8.9,-48.5,4.02,1.05,1.236391,0.994939
0.5,6.4,-46.8,2.83,0.56,0.798087,0.527573
1.34,10.1,-47.9,4.63,0.91,1.306525,0.864414
0.71,11.7,-45.8,3.3,0.68,0.95103,0.654677
1.16,10.1,-45.9,4.05,1.08,1.21561,0.914265
1.06,10.2,-42.8,4.17,0.94,1.162032,0.751965
0.49,11.6,-42.5,3.09,0.53,0.790066,0.447097
1.09,5.8,-42.6,3.93,0.96,1.178361,0.883985
1.21,4.6,-43.7,4.03,1.16,1.241532,1.004419
1.28,4.2,-42.4,4.17,1.09,1.276939,1.013844
0.15,3.8,-41.7,1.46,0.41,0.43713,0.327093
1.05,5.6,-41.4,3.82,1.1,1.156538,0.88934
0.93,4.4,-41.1,3.56,0.96,1.088445,0.860231
0.94,3.8,-40,3.6,0.98,1.094282,0.850612
1.11,5.5,-40,4.16,1.09,1.189123,0.805725
0.88,5.2,-39.2,4.52,0.66,1.058782,0.532291
0.44,6.3,-38,2.59,0.57,0.748672,0.518542
0.25,6.8,-38.6,2.33,0.37,0.564333,0.296565
1.42,9.9,-41.6,4.46,1.28,1.34496,1.023534
0.32,9.9,-39.8,2.15,0.5,0.63847,0.468346
1.5,10.8,-38,4.68,1.14,1.382327,1.001333
1.23,9.2,-36.8,4.38,0.97,1.25175,0.847813
